Dataset,Dataset_File,OpenML_ID,Instances,Features,IR,IR_Category,Feature_Interval,Feature_Interval_Order,Fold,Oversampler,Variant,SVM,Sampler_Status,Sampler_Detail,Majority_Before,Minority_Before,Majority_After,Minority_After,Generated_Samples,Synthetic_Added,Majority_Removed,Net_Row_Change,Resample_Time_s,Time_per_Generated_ms,Time_per_Instance_ms
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1305,179,19,19,135,-116,0.1672,8.7994,8.7994
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,241,81,81,0,81,0.0167,0.2064,0.2064
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,205,45,45,0,45,0.0781,1.7345,1.7345
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1305,176,16,16,135,-119,1.3654,85.3367,85.3367
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1305,161,1,1,135,-134,0.145,144.9795,144.9795
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1305,1304,1144,1144,135,1009,0.1348,0.1178,0.1178
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0009,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0054,0.0042,0.0042
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,ADASYN,Baseline,--,failed_fallback_original,Not any neigbours belong to the majority class. This case will induce a NaN case with a division by zero. ADASYN is not suited for this specific dataset. Use SMOTE instead.,1440,160,1440,160,0,0,0,0,0.0065,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,160,0,0,0,0,0.0314,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",1440,160,1440,1440,1280,1280,0,1280,0.1049,0.0819,0.0819
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,736,576,576,0,576,0.0242,0.0421,0.0421
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1297,160,0,0,143,-143,0.1325,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1297,160,0,0,143,-143,0.1254,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,160,0,0,0,0,0.0073,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,160,0,0,0,0,0.0075,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1297,164,4,4,143,-139,1.2764,319.0892,319.0892
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1297,168,8,8,143,-135,0.1436,17.9552,17.9552
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,4,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1297,160,0,0,143,-143,0.1286,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0009,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.006,0.0047,0.0047
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0094,0.0074,0.0074
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0427,0.0334,0.0334
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",1440,160,1440,1440,1280,1280,0,1280,0.0456,0.0356,0.0356
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0244,0.0191,0.0191
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1304,190,30,30,136,-106,0.1616,5.3881,5.3881
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1304,316,156,156,136,20,0.1841,1.1801,1.1801
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,288,128,128,0,128,0.0166,0.13,0.13
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,368,208,208,0,208,0.0707,0.34,0.34
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1304,171,11,11,136,-125,0.4564,41.4919,41.4919
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1304,161,1,1,136,-135,0.1585,158.5026,158.5026
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,5,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1304,1304,1144,1144,136,1008,0.1529,0.1336,0.1336
